ID,BID,ASK,DATE
CADJPY,93.817,93.841,20140814222919,
CHFJPY,113.16,113.184,20140814222919,
ZARJPY,9.688,9.707,20140814222919,
CNHJPY,16.627,16.657,20140814222919,
EURUSD,1.33941,1.33949,20140814222919,
GBPUSD,1.66887,1.66912,20140814222919,
AUDUSD,0.93156,0.93174,20140814222919,
NZDUSD,0.85039,0.85069,20140814222919,
HKDJPY,13.191,13.221,20140814222919,
EURGBP,0.80247,0.80265,20140814222919,
EURAUD,1.43762,1.43785,20140814222919,
USDCHF,0.90435,0.90453,20140814222919,
EURCHF,1.2114,1.21158,20140814222919,
GBPCHF,1.50939,1.50969,20140814222919,
AUDCHF,0.84248,0.84278,20140814222919,
CADCHF,0.82876,0.82936,20140814222919,
USDHKD,7.75085,7.75115,20140814222919,
USDJPY,102.349,102.353,20140814223025,
EURJPY,137.202,137.212,20140814223025,
NZDJPY,87.073,87.091,20140814223025,
CADJPY,93.866,93.89,20140814223025,
CHFJPY,113.251,113.275,20140814223025,
ZARJPY,9.696,9.715,20140814223025,
CNHJPY,16.626,16.656,20140814223025,
EURUSD,1.34053,1.34061,20140814223025,
GBPUSD,1.66825,1.6685,20140814223025,
AUDUSD,0.93201,0.93219,20140814223025,
NZDUSD,0.85058,0.85088,20140814223025,
HKDJPY,13.189,13.219,20140814223025,
EURGBP,0.80345,0.80363,20140814223025,
EURAUD,1.43815,1.43838,20140814223025,
USDCHF,0.90357,0.90375,20140814223025,
EURCHF,1.21135,1.21153,20140814223025,
GBPCHF,1.50746,1.50776,20140814223025,
AUDCHF,0.84216,0.84246,20140814223025,
CADCHF,0.82855,0.82915,20140814223025,
USDHKD,7.75085,7.75115,20140814223025,
AUDJPY,95.388,95.397,20140814223025,
GBPJPY,170.749,170.767,20140814223025,
USDJPY,102.365,102.369,20140814223131,
EURJPY,137.231,137.241,20140814223131,
AUDJPY,95.42,95.429,20140814223131,
GBPJPY,170.782,170.8,20140814223131,
NZDJPY,87.093,87.111,20140814223131,
CADJPY,93.891,93.915,20140814223131,
CHFJPY,113.276,113.3,20140814223131,
ZARJPY,9.701,9.72,20140814223131,
CNHJPY,16.628,16.658,20140814223131,
EURUSD,1.34059,1.34067,20140814223131,
GBPUSD,1.66828,1.66853,20140814223131,
AUDUSD,0.93208,0.93226,20140814223131,
NZDUSD,0.85062,0.85092,20140814223131,
HKDJPY,13.192,13.222,20140814223131,
EURGBP,0.80349,0.80367,20140814223131,
EURAUD,1.43811,1.43834,20140814223131,
USDCHF,0.9035,0.90368,20140814223131,
EURCHF,1.21133,1.21151,20140814223131,
GBPCHF,1.50741,1.50771,20140814223131,
AUDCHF,0.84217,0.84247,20140814223131,
CADCHF,0.82858,0.82918,20140814223131,
USDHKD,7.75085,7.75115,20140814223131,
USDJPY,102.351,102.355,20140814223237,
EURJPY,137.21,137.22,20140814223237,
AUDJPY,95.406,95.415,20140814223237,
GBPJPY,170.77,170.788,20140814223237,
NZDJPY,87.053,87.071,20140814223237,
CADJPY,93.89,93.914,20140814223237,
CHFJPY,113.258,113.282,20140814223237,
CNHJPY,16.626,16.656,20140814223237,
ZARJPY,9.701,9.72,20140814223237,
EURUSD,1.34055,1.34063,20140814223237,
GBPUSD,1.66838,1.66863,20140814223237,
AUDUSD,0.93208,0.93226,20140814223237,
NZDUSD,0.85036,0.85066,20140814223237,
HKDJPY,13.19,13.22,20140814223237,
EURGBP,0.80342,0.8036,20140814223237,
EURAUD,1.43808,1.43831,20140814223237,
USDCHF,0.90352,0.9037,20140814223237,
EURCHF,1.21132,1.2115,20140814223237,
GBPCHF,1.5075,1.5078,20140814223237,
AUDCHF,0.84217,0.84247,20140814223237,
CADCHF,0.82869,0.82929,20140814223237,
USDHKD,7.75085,7.75115,20140814223237,
USDJPY,102.366,102.37,20140814223345,
EURJPY,137.2,137.21,20140814223345,
AUDJPY,95.42,95.429,20140814223345,
GBPJPY,170.795,170.813,20140814223345,
NZDJPY,87.062,87.08,20140814223345,
CADJPY,93.88,93.904,20140814223345,
CHFJPY,113.252,113.276,20140814223345,
ZARJPY,9.702,9.721,20140814223345,
CNHJPY,16.629,16.659,20140814223345,
EURUSD,1.34032,1.3404,20140814223345,
GBPUSD,1.6684,1.66865,20140814223345,
AUDUSD,0.93208,0.93226,20140814223345,
NZDUSD,0.85032,0.85062,20140814223345,
HKDJPY,13.192,13.222,20140814223345,
EURGBP,0.80322,0.8034,20140814223345,
EURAUD,1.43778,1.43801,20140814223345,
USDCHF,0.90372,0.9039,20140814223345,
EURCHF,1.21132,1.2115,20140814223345,
GBPCHF,1.50788,1.50818,20140814223345,
AUDCHF,0.84232,0.84262,20140814223345,
CADCHF,0.82867,0.82927,20140814223345,
USDHKD,7.75085,7.75115,20140814223345,
USDJPY,102.361,102.365,20140814223450,
EURJPY,137.187,137.197,20140814223450,
AUDJPY,95.41,95.419,20140814223450,
GBPJPY,170.786,170.804,20140814223450,
NZDJPY,87.049,87.067,20140814223450,
ZARJPY,9.703,9.722,20140814223450,
CNHJPY,16.628,16.658,20140814223450,
EURUSD,1.34021,1.34029,20140814223450,
GBPUSD,1.66839,1.66864,20140814223450,
CADJPY,93.874,93.898,20140814223450,
AUDUSD,0.9321,0.93228,20140814223450,
NZDUSD,0.85027,0.85057,20140814223450,
HKDJPY,13.191,13.221,20140814223450,
EURGBP,0.80319,0.80337,20140814223450,
EURAUD,1.43767,1.4379,20140814223450,
USDCHF,0.90374,0.90392,20140814223450,
EURCHF,1.21131,1.21149,20140814223450,
GBPCHF,1.50792,1.50822,20140814223450,
AUDCHF,0.8424,0.8427,20140814223450,
CADCHF,0.82868,0.82928,20140814223450,
USDHKD,7.75085,7.75115,20140814223450,
CHFJPY,113.242,113.266,20140814223450,
USDJPY,102.362,102.366,20140814223556,
EURJPY,137.185,137.195,20140814223556,
AUDJPY,95.41,95.419,20140814223556,
GBPJPY,170.787,170.805,20140814223556,
CADJPY,93.886,93.91,20140814223556,
NZDJPY,87.049,87.067,20140814223556,
CHFJPY,113.243,113.267,20140814223556,
ZARJPY,9.7,9.719,20140814223556,
CNHJPY,16.628,16.658,20140814223556,
GBPUSD,1.66839,1.66864,20140814223556,
EURUSD,1.34024,1.34032,20140814223556,
AUDUSD,0.93209,0.93227,20140814223556,
NZDUSD,0.85025,0.85055,20140814223556,
HKDJPY,13.191,13.221,20140814223556,
EURAUD,1.43769,1.43792,20140814223556,
EURGBP,0.80318,0.80336,20140814223556,
USDCHF,0.90376,0.90394,20140814223556,
EURCHF,1.21131,1.21149,20140814223556,
GBPCHF,1.50794,1.50824,20140814223556,
AUDCHF,0.8424,0.8427,20140814223556,
CADCHF,0.82878,0.82938,20140814223556,
USDHKD,7.75085,7.75115,20140814223556,
USDJPY,102.366,102.37,20140814223702,
EURJPY,137.19,137.2,20140814223702,
AUDJPY,95.406,95.415,20140814223702,
GBPJPY,170.791,170.809,20140814223702,
NZDJPY,87.066,87.084,20140814223702,
CADJPY,93.892,93.916,20140814223702,
CHFJPY,113.248,113.272,20140814223702,
ZARJPY,9.697,9.716,20140814223702,
CNHJPY,16.629,16.659,20140814223702,
EURUSD,1.34025,1.34033,20140814223702,
GBPUSD,1.66837,1.66862,20140814223702,
AUDUSD,0.93202,0.9322,20140814223702,
NZDUSD,0.85039,0.85069,20140814223702,
HKDJPY,13.192,13.222,20140814223702,
EURGBP,0.80318,0.80336,20140814223702,
EURAUD,1.43777,1.438,20140814223702,
USDCHF,0.90375,0.90393,20140814223702,
EURCHF,1.2113,1.21148,20140814223702,
GBPCHF,1.50791,1.50821,20140814223702,
AUDCHF,0.84232,0.84262,20140814223702,
CADCHF,0.8288,0.8294,20140814223702,
USDHKD,7.75085,7.75115,20140814223702,
USDJPY,102.362,102.366,20140814223807,
EURJPY,137.193,137.203,20140814223807,
AUDJPY,95.398,95.407,20140814223807,
GBPJPY,170.776,170.794,20140814223807,
NZDJPY,87.042,87.06,20140814223807,
CADJPY,93.876,93.9,20140814223807,
CHFJPY,113.259,113.283,20140814223807,
ZARJPY,9.694,9.713,20140814223807,
CNHJPY,16.628,16.658,20140814223807,
EURUSD,1.34028,1.34036,20140814223807,
GBPUSD,1.66829,1.66854,20140814223807,
AUDUSD,0.93191,0.93209,20140814223807,
NZDUSD,0.85019,0.85049,20140814223807,
HKDJPY,13.192,13.222,20140814223807,
EURGBP,0.80327,0.80345,20140814223807,
EURAUD,1.43802,1.43825,20140814223807,
USDCHF,0.90362,0.9038,20140814223807,
EURCHF,1.21122,1.2114,20140814223807,
GBPCHF,1.50762,1.50792,20140814223807,
AUDCHF,0.84213,0.84243,20140814223807,
CADCHF,0.82858,0.82918,20140814223807,
USDHKD,7.75064,7.75094,20140814223807,
USDJPY,102.366,102.37,20140814223913,
EURJPY,137.196,137.206,20140814223913,
AUDJPY,95.412,95.421,20140814223913,
GBPJPY,170.78,170.798,20140814223913,
NZDJPY,87.044,87.062,20140814223913,
CADJPY,93.871,93.895,20140814223913,
CHFJPY,113.255,113.279,20140814223913,
ZARJPY,9.697,9.716,20140814223913,
CNHJPY,16.629,16.659,20140814223913,
EURUSD,1.34025,1.34033,20140814223913,
GBPUSD,1.66826,1.66851,20140814223913,
AUDUSD,0.93196,0.93214,20140814223913,
NZDUSD,0.8502,0.8505,20140814223913,
HKDJPY,13.192,13.222,20140814223913,
EURGBP,0.80327,0.80345,20140814223913,
EURAUD,1.4379,1.43813,20140814223913,
USDCHF,0.90368,0.90386,20140814223913,
EURCHF,1.21126,1.21144,20140814223913,
GBPCHF,1.50769,1.50799,20140814223913,
AUDCHF,0.84225,0.84255,20140814223913,
CADCHF,0.82854,0.82914,20140814223913,
USDHKD,7.75064,7.75094,20140814223913,
USDJPY,102.372,102.376,20140814224019,
EURJPY,137.2,137.21,20140814224019,
AUDJPY,95.41,95.419,20140814224019,
GBPJPY,170.802,170.82,20140814224019,
NZDJPY,87.047,87.065,20140814224019,
CADJPY,93.886,93.91,20140814224019,
CHFJPY,113.26,113.284,20140814224019,
ZARJPY,9.702,9.721,20140814224019,
CNHJPY,16.63,16.66,20140814224019,
EURUSD,1.34027,1.34035,20140814224019,
GBPUSD,1.66836,1.66861,20140814224019,
AUDUSD,0.93198,0.93216,20140814224019,
NZDUSD,0.85017,0.85047,20140814224019,
HKDJPY,13.193,13.223,20140814224019,
EURGBP,0.80319,0.80337,20140814224019,
EURAUD,1.43783,1.43806,20140814224019,
USDCHF,0.90369,0.90387,20140814224019,
EURCHF,1.21126,1.21144,20140814224019,
GBPCHF,1.5078,1.5081,20140814224019,
AUDCHF,0.84226,0.84256,20140814224019,
CADCHF,0.82865,0.82925,20140814224019,
USDHKD,7.75064,7.75094,20140814224019,
USDJPY,102.385,102.389,20140814224124,
EURJPY,137.222,137.232,20140814224124,
AUDJPY,95.406,95.415,20140814224124,
GBPJPY,170.815,170.833,20140814224124,
NZDJPY,87.046,87.064,20140814224124,
CADJPY,93.879,93.903,20140814224124,
CHFJPY,113.275,113.299,20140814224124,
ZARJPY,9.701,9.72,20140814224124,
CNHJPY,16.632,16.662,20140814224124,
EURUSD,1.34027,1.34035,20140814224124,
GBPUSD,1.66828,1.66853,20140814224124,
AUDUSD,0.93177,0.93195,20140814224124,
NZDUSD,0.85007,0.85037,20140814224124,
HKDJPY,13.195,13.225,20140814224124,
EURGBP,0.80326,0.80344,20140814224124,
EURAUD,1.4382,1.43843,20140814224124,
USDCHF,0.90368,0.90386,20140814224124,
EURCHF,1.21127,1.21145,20140814224124,
GBPCHF,1.50773,1.50803,20140814224124,
AUDCHF,0.84206,0.84236,20140814224124,
CADCHF,0.82848,0.82908,20140814224124,
USDHKD,7.75069,7.75099,20140814224124,
USDJPY,102.378,102.382,20140814224232,
EURJPY,137.207,137.217,20140814224232,
AUDJPY,95.405,95.414,20140814224232,
GBPJPY,170.801,170.819,20140814224232,
NZDJPY,87.042,87.06,20140814224232,
CADJPY,93.879,93.903,20140814224232,
CHFJPY,113.27,113.294,20140814224232,
ZARJPY,9.701,9.72,20140814224232,
CNHJPY,16.631,16.661,20140814224232,
EURUSD,1.3402,1.34028,20140814224232,
GBPUSD,1.66827,1.66852,20140814224232,
AUDUSD,0.93178,0.93196,20140814224232,
NZDUSD,0.85008,0.85038,20140814224232,
HKDJPY,13.194,13.224,20140814224232,
EURGBP,0.80325,0.80343,20140814224232,
EURAUD,1.43813,1.43836,20140814224232,
USDCHF,0.90366,0.90384,20140814224232,
EURCHF,1.21123,1.21141,20140814224232,
GBPCHF,1.50771,1.50801,20140814224232,
AUDCHF,0.84206,0.84236,20140814224232,
CADCHF,0.82853,0.82913,20140814224232,
USDHKD,7.75069,7.75099,20140814224232,
USDJPY,102.374,102.378,20140814224338,
EURJPY,137.202,137.212,20140814224338,
AUDJPY,95.413,95.422,20140814224338,
GBPJPY,170.808,170.826,20140814224338,
NZDJPY,87.043,87.061,20140814224338,
CADJPY,93.895,93.919,20140814224338,
CHFJPY,113.262,113.286,20140814224338,
ZARJPY,9.701,9.72,20140814224338,
CNHJPY,16.63,16.66,20140814224338,
EURUSD,1.34022,1.3403,20140814224338,
GBPUSD,1.66841,1.66866,20140814224338,
AUDUSD,0.93195,0.93213,20140814224338,
NZDUSD,0.8501,0.8504,20140814224338,
HKDJPY,13.193,13.223,20140814224338,
EURGBP,0.80317,0.80335,20140814224338,
EURAUD,1.43784,1.43807,20140814224338,
USDCHF,0.90369,0.90387,20140814224338,
EURCHF,1.21123,1.21141,20140814224338,
GBPCHF,1.50784,1.50814,20140814224338,
AUDCHF,0.84224,0.84254,20140814224338,
CADCHF,0.82871,0.82931,20140814224338,
USDHKD,7.75069,7.75099,20140814224338,
USDJPY,102.377,102.381,20140814224444,
EURJPY,137.203,137.213,20140814224444,
AUDJPY,95.4,95.409,20140814224444,
GBPJPY,170.811,170.829,20140814224444,
NZDJPY,87.028,87.046,20140814224444,
CADJPY,93.894,93.918,20140814224444,
CHFJPY,113.264,113.288,20140814224444,
ZARJPY,9.7,9.719,20140814224444,
CNHJPY,16.63,16.66,20140814224444,
EURUSD,1.34026,1.34034,20140814224444,
GBPUSD,1.66839,1.66864,20140814224444,
AUDUSD,0.93176,0.93194,20140814224444,
NZDUSD,0.84995,0.85025,20140814224444,
HKDJPY,13.194,13.224,20140814224444,
EURGBP,0.80316,0.80334,20140814224444,
EURAUD,1.43815,1.43838,20140814224444,
USDCHF,0.90372,0.9039,20140814224444,
EURCHF,1.21123,1.21141,20140814224444,
GBPCHF,1.50787,1.50817,20140814224444,
AUDCHF,0.84207,0.84237,20140814224444,
CADCHF,0.82871,0.82931,20140814224444,
USDHKD,7.75069,7.75099,20140814224444,
USDJPY,102.373,102.377,20140814224550,
EURJPY,137.188,137.198,20140814224550,
AUDJPY,95.392,95.401,20140814224550,
GBPJPY,170.797,170.815,20140814224550,
NZDJPY,87.014,87.032,20140814224550,
CADJPY,93.879,93.903,20140814224550,
CHFJPY,113.252,113.276,20140814224550,
ZARJPY,9.699,9.718,20140814224550,
CNHJPY,16.63,16.66,20140814224550,
EURUSD,1.34015,1.34023,20140814224550,
GBPUSD,1.66831,1.66856,20140814224550,
AUDUSD,0.93171,0.93189,20140814224550,
NZDUSD,0.84983,0.85013,20140814224550,
HKDJPY,13.193,13.223,20140814224550,
EURGBP,0.80314,0.80332,20140814224550,
EURAUD,1.43814,1.43837,20140814224550,
USDCHF,0.90377,0.90395,20140814224550,
EURCHF,1.21121,1.21139,20140814224550,
GBPCHF,1.50789,1.50819,20140814224550,
AUDCHF,0.84207,0.84237,20140814224550,
CADCHF,0.82864,0.82924,20140814224550,
USDHKD,7.75069,7.75099,20140814224550,
USDJPY,102.383,102.387,20140814224656,
EURJPY,137.186,137.196,20140814224656,
AUDJPY,95.388,95.397,20140814224656,
GBPJPY,170.798,170.816,20140814224656,
NZDJPY,86.999,87.017,20140814224656,
CADJPY,93.868,93.892,20140814224656,
CHFJPY,113.25,113.274,20140814224656,
ZARJPY,9.699,9.718,20140814224656,
CNHJPY,16.631,16.661,20140814224656,
EURUSD,1.33998,1.34006,20140814224656,
GBPUSD,1.66816,1.66841,20140814224656,
AUDUSD,0.93157,0.93175,20140814224656,
NZDUSD,0.84959,0.84989,20140814224656,
HKDJPY,13.194,13.224,20140814224656,
EURGBP,0.80314,0.80332,20140814224656,
EURAUD,1.43819,1.43842,20140814224656,
USDCHF,0.90387,0.90405,20140814224656,
EURCHF,1.21124,1.21142,20140814224656,
GBPCHF,1.50792,1.50822,20140814224656,
AUDCHF,0.84205,0.84235,20140814224656,
CADCHF,0.82854,0.82914,20140814224656,
USDHKD,7.75069,7.75099,20140814224656,
USDJPY,102.391,102.395,20140814224802,
EURJPY,137.173,137.183,20140814224802,
AUDJPY,95.388,95.397,20140814224802,
GBPJPY,170.813,170.831,20140814224802,
NZDJPY,87.003,87.021,20140814224802,
CADJPY,93.874,93.898,20140814224802,
CHFJPY,113.238,113.262,20140814224802,
ZARJPY,9.696,9.715,20140814224802,
CNHJPY,16.632,16.662,20140814224802,
EURUSD,1.33974,1.33982,20140814224802,
GBPUSD,1.66814,1.66839,20140814224802,
AUDUSD,0.93147,0.93165,20140814224802,
NZDUSD,0.84956,0.84986,20140814224802,
HKDJPY,13.196,13.226,20140814224802,
EURGBP,0.80298,0.80316,20140814224802,
EURAUD,1.43805,1.43828,20140814224802,
USDCHF,0.90406,0.90424,20140814224802,
EURCHF,1.21127,1.21145,20140814224802,
GBPCHF,1.50824,1.50854,20140814224802,
AUDCHF,0.84217,0.84247,20140814224802,
CADCHF,0.82869,0.82929,20140814224802,
USDHKD,7.75069,7.75099,20140814224802,
USDJPY,102.403,102.407,20140814224911,
EURJPY,137.186,137.196,20140814224911,
AUDJPY,95.396,95.405,20140814224911,
GBPJPY,170.827,170.845,20140814224911,
NZDJPY,87.02,87.038,20140814224911,
CADJPY,93.893,93.917,20140814224911,
CHFJPY,113.245,113.269,20140814224911,
ZARJPY,9.696,9.715,20140814224911,
CNHJPY,16.634,16.664,20140814224911,
EURUSD,1.33975,1.33983,20140814224911,
GBPUSD,1.66809,1.66834,20140814224911,
AUDUSD,0.93147,0.93165,20140814224911,
NZDUSD,0.84963,0.84993,20140814224911,
HKDJPY,13.197,13.227,20140814224911,
EURGBP,0.80301,0.80319,20140814224911,
EURAUD,1.43805,1.43828,20140814224911,
USDCHF,0.9041,0.90428,20140814224911,
EURCHF,1.21129,1.21147,20140814224911,
GBPCHF,1.50825,1.50855,20140814224911,
AUDCHF,0.84218,0.84248,20140814224911,
CADCHF,0.82883,0.82943,20140814224911,
USDHKD,7.75069,7.75099,20140814224911,
USDJPY,102.405,102.409,20140814225016,
EURJPY,137.192,137.202,20140814225016,
AUDJPY,95.393,95.402,20140814225016,
GBPJPY,170.837,170.855,20140814225016,
NZDJPY,87.021,87.039,20140814225016,
CADJPY,93.893,93.917,20140814225016,
CHFJPY,113.25,113.274,20140814225016,
ZARJPY,9.692,9.711,20140814225016,
CNHJPY,16.634,16.664,20140814225016,
EURUSD,1.33977,1.33985,20140814225016,
GBPUSD,1.66817,1.66842,20140814225016,
AUDUSD,0.93147,0.93165,20140814225016,
NZDUSD,0.84963,0.84993,20140814225016,
HKDJPY,13.197,13.227,20140814225016,
EURGBP,0.803,0.80318,20140814225016,
EURAUD,1.4381,1.43833,20140814225016,
USDCHF,0.90405,0.90423,20140814225016,
EURCHF,1.21127,1.21145,20140814225016,
GBPCHF,1.50825,1.50855,20140814225016,
AUDCHF,0.84214,0.84244,20140814225016,
CADCHF,0.82878,0.82938,20140814225016,
USDHKD,7.75069,7.75099,20140814225016,
USDJPY,102.399,102.403,20140814225122,
EURJPY,137.19,137.2,20140814225122,
AUDJPY,95.393,95.402,20140814225122,
GBPJPY,170.833,170.851,20140814225122,
NZDJPY,87.017,87.035,20140814225122,
CADJPY,93.879,93.903,20140814225122,
CHFJPY,113.25,113.274,20140814225122,
ZARJPY,9.693,9.712,20140814225122,
CNHJPY,16.632,16.662,20140814225122,
EURUSD,1.33982,1.3399,20140814225122,
GBPUSD,1.66824,1.66849,20140814225122,
AUDUSD,0.93146,0.93164,20140814225122,
NZDUSD,0.84964,0.84994,20140814225122,
HKDJPY,13.196,13.226,20140814225122,
EURGBP,0.80301,0.80319,20140814225122,
EURAUD,1.4382,1.43843,20140814225122,
USDCHF,0.904,0.90418,20140814225122,
EURCHF,1.21126,1.21144,20140814225122,
GBPCHF,1.50821,1.50851,20140814225122,
AUDCHF,0.84207,0.84237,20140814225122,
CADCHF,0.82867,0.82927,20140814225122,
USDHKD,7.75069,7.75099,20140814225122,
USDJPY,102.396,102.4,20140814225228,
EURJPY,137.19,137.2,20140814225228,
AUDJPY,95.39,95.399,20140814225228,
GBPJPY,170.829,170.847,20140814225228,
NZDJPY,87.015,87.033,20140814225228,
CADJPY,93.885,93.909,20140814225228,
CHFJPY,113.25,113.274,20140814225228,
ZARJPY,9.691,9.71,20140814225228,
CNHJPY,16.632,16.662,20140814225228,
EURUSD,1.33984,1.33992,20140814225228,
GBPUSD,1.66824,1.66849,20140814225228,
AUDUSD,0.93146,0.93164,20140814225228,
NZDUSD,0.84965,0.84995,20140814225228,
HKDJPY,13.196,13.226,20140814225228,
EURGBP,0.80303,0.80321,20140814225228,
EURAUD,1.43823,1.43846,20140814225228,
USDCHF,0.90399,0.90417,20140814225228,
EURCHF,1.21126,1.21144,20140814225228,
GBPCHF,1.50819,1.50849,20140814225228,
AUDCHF,0.84202,0.84232,20140814225228,
CADCHF,0.8287,0.8293,20140814225228,
USDHKD,7.75068,7.75098,20140814225228,
USDJPY,102.394,102.398,20140814225335,
EURJPY,137.183,137.193,20140814225335,
AUDJPY,95.386,95.395,20140814225335,
CADJPY,93.884,93.908,20140814225335,
CHFJPY,113.245,113.269,20140814225335,
ZARJPY,9.692,9.711,20140814225335,
CNHJPY,16.632,16.662,20140814225335,
EURUSD,1.33984,1.33992,20140814225335,
GBPUSD,1.66814,1.66839,20140814225335,
AUDUSD,0.93155,0.93173,20140814225335,
NZDUSD,0.84975,0.85005,20140814225335,
HKDJPY,13.196,13.226,20140814225335,
EURGBP,0.80305,0.80323,20140814225335,
EURAUD,1.43806,1.43829,20140814225335,
USDCHF,0.90401,0.90419,20140814225335,
EURCHF,1.21128,1.21146,20140814225335,
GBPCHF,1.50814,1.50844,20140814225335,
AUDCHF,0.84212,0.84242,20140814225335,
CADCHF,0.82871,0.82931,20140814225335,
USDHKD,7.75068,7.75098,20140814225335,
GBPJPY,170.815,170.833,20140814225335,
NZDJPY,87.022,87.04,20140814225335,
USDJPY,102.393,102.397,20140814225441,
EURJPY,137.175,137.185,20140814225441,
AUDJPY,95.387,95.396,20140814225441,
GBPJPY,170.805,170.823,20140814225441,
NZDJPY,87.019,87.037,20140814225441,
CADJPY,93.884,93.908,20140814225441,
CHFJPY,113.244,113.268,20140814225441,
ZARJPY,9.691,9.71,20140814225441,
CNHJPY,16.631,16.661,20140814225441,
EURUSD,1.33976,1.33984,20140814225441,
GBPUSD,1.66807,1.66832,20140814225441,
AUDUSD,0.93146,0.93164,20140814225441,
NZDUSD,0.84973,0.85003,20140814225441,
HKDJPY,13.196,13.226,20140814225441,
EURGBP,0.80304,0.80322,20140814225441,
EURAUD,1.4381,1.43833,20140814225441,
USDCHF,0.90401,0.90419,20140814225441,
EURCHF,1.2112,1.21138,20140814225441,
GBPCHF,1.50808,1.50838,20140814225441,
AUDCHF,0.84207,0.84237,20140814225441,
CADCHF,0.82875,0.82935,20140814225441,
USDHKD,7.75068,7.75098,20140814225441,
USDJPY,102.396,102.4,20140814225546,
EURJPY,137.181,137.191,20140814225546,
AUDJPY,95.399,95.408,20140814225546,
GBPJPY,170.807,170.825,20140814225546,
NZDJPY,87.037,87.055,20140814225546,
CADJPY,93.895,93.919,20140814225546,
CHFJPY,113.243,113.267,20140814225546,
ZARJPY,9.692,9.711,20140814225546,
CNHJPY,16.632,16.662,20140814225546,
EURUSD,1.33975,1.33983,20140814225546,
GBPUSD,1.66803,1.66828,20140814225546,
AUDUSD,0.93157,0.93175,20140814225546,
NZDUSD,0.84988,0.85018,20140814225546,
HKDJPY,13.196,13.226,20140814225546,
EURGBP,0.80309,0.80327,20140814225546,
EURAUD,1.43796,1.43819,20140814225546,
USDCHF,0.90404,0.90422,20140814225546,
EURCHF,1.21126,1.21144,20140814225546,
GBPCHF,1.50809,1.50839,20140814225546,
AUDCHF,0.84221,0.84251,20140814225546,
CADCHF,0.82885,0.82945,20140814225546,
USDHKD,7.75068,7.75098,20140814225546,
USDJPY,102.405,102.409,20140814225652,
EURJPY,137.181,137.191,20140814225652,
AUDJPY,95.4,95.409,20140814225652,
GBPJPY,170.824,170.842,20140814225652,
NZDJPY,87.041,87.059,20140814225652,
CADJPY,93.901,93.925,20140814225652,
CHFJPY,113.24,113.264,20140814225652,
ZARJPY,9.692,9.711,20140814225652,
CNHJPY,16.633,16.663,20140814225652,
EURUSD,1.33967,1.33975,20140814225652,
GBPUSD,1.66807,1.66832,20140814225652,
AUDUSD,0.93149,0.93167,20140814225652,
NZDUSD,0.84982,0.85012,20140814225652,
HKDJPY,13.197,13.227,20140814225652,
EURGBP,0.80299,0.80317,20140814225652,
EURAUD,1.43796,1.43819,20140814225652,
USDCHF,0.90414,0.90432,20140814225652,
EURCHF,1.21128,1.21146,20140814225652,
GBPCHF,1.50829,1.50859,20140814225652,
AUDCHF,0.84223,0.84253,20140814225652,
CADCHF,0.82893,0.82953,20140814225652,
USDHKD,7.75068,7.75098,20140814225652,
USDJPY,102.415,102.419,20140814225757,
EURJPY,137.184,137.194,20140814225757,
AUDJPY,95.402,95.411,20140814225757,
GBPJPY,170.839,170.857,20140814225757,
NZDJPY,87.027,87.045,20140814225757,
CADJPY,93.902,93.926,20140814225757,
CHFJPY,113.245,113.269,20140814225757,
ZARJPY,9.693,9.712,20140814225757,
CNHJPY,16.635,16.665,20140814225757,
EURUSD,1.33956,1.33964,20140814225757,
GBPUSD,1.66804,1.66829,20140814225757,
AUDUSD,0.93142,0.9316,20140814225757,
NZDUSD,0.84961,0.84991,20140814225757,
HKDJPY,13.198,13.228,20140814225757,
EURGBP,0.80294,0.80312,20140814225757,
EURAUD,1.43796,1.43819,20140814225757,
USDCHF,0.90418,0.90436,20140814225757,
EURCHF,1.21126,1.21144,20140814225757,
GBPCHF,1.50833,1.50863,20140814225757,
AUDCHF,0.84222,0.84252,20140814225757,
CADCHF,0.82889,0.82949,20140814225757,
USDHKD,7.75068,7.75098,20140814225757,
USDJPY,102.421,102.425,20140814225903,
EURJPY,137.175,137.185,20140814225903,
AUDJPY,95.415,95.424,20140814225903,
GBPJPY,170.863,170.881,20140814225903,
NZDJPY,87.034,87.052,20140814225903,
CADJPY,93.909,93.933,20140814225903,
CHFJPY,113.235,113.259,20140814225903,
ZARJPY,9.693,9.712,20140814225903,
CNHJPY,16.636,16.666,20140814225903,
EURUSD,1.33938,1.33946,20140814225903,
GBPUSD,1.66812,1.66837,20140814225903,
AUDUSD,0.93147,0.93165,20140814225903,
NZDUSD,0.84963,0.84993,20140814225903,
HKDJPY,13.2,13.23,20140814225903,
EURGBP,0.80278,0.80296,20140814225903,
EURAUD,1.43765,1.43788,20140814225903,
USDCHF,0.90434,0.90452,20140814225903,
EURCHF,1.21127,1.21145,20140814225903,
GBPCHF,1.50865,1.50895,20140814225903,
AUDCHF,0.84241,0.84271,20140814225903,
CADCHF,0.82901,0.82961,20140814225903,
USDHKD,7.75068,7.75098,20140814225903,
USDJPY,102.43,102.434,20140814230008,
EURJPY,137.189,137.199,20140814230008,
AUDJPY,95.412,95.421,20140814230008,
GBPJPY,170.896,170.914,20140814230008,
NZDJPY,87.036,87.054,20140814230008,
CADJPY,93.906,93.93,20140814230008,
CHFJPY,113.246,113.27,20140814230008,
